industry_code_x,industry_code_y,dem_corr,edge_tuple,edge_tuple_rev
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'",Exports of '24 - Tobacco and manufactured tobacco substitutes',0.192559287402,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Exports of '24 - Tobacco and manufactured tobacco substitutes'"")","(""Exports of '24 - Tobacco and manufactured tobacco substitutes'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'","Exports of '26 - Ores, slag and ash'",0.192559287402,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Exports of '26 - Ores, slag and ash'"")","(""Exports of '26 - Ores, slag and ash'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'",Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard',0.192559287402,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard'"")","(""Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'","Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'",0.192559287402,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'"")","(""Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'",Exports of '41 - Raw hides and skins (other than furskins) and leather',0.191277736298,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Exports of '41 - Raw hides and skins (other than furskins) and leather'"")","(""Exports of '41 - Raw hides and skins (other than furskins) and leather'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
"Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'","Exports of '09 - Coffee, tea, mate and spices'",0.190694096912,"(""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"", ""Exports of '09 - Coffee, tea, mate and spices'"")","(""Exports of '09 - Coffee, tea, mate and spices'"", ""Exports of '71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin'"")"
Exports of '72 - Iron and steel',Exports of '72 - Iron and steel',0.775978399057,"(""Exports of '72 - Iron and steel'"", ""Exports of '72 - Iron and steel'"")","(""Exports of '72 - Iron and steel'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.477304791675,"(""Exports of '72 - Iron and steel'"", ""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.427118857655,"(""Exports of '72 - Iron and steel'"", ""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Exports of '52 - Cotton',0.375873045809,"(""Exports of '72 - Iron and steel'"", ""Exports of '52 - Cotton'"")","(""Exports of '52 - Cotton'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Wages of ''Extracao de minerais metalicos' in 'All occupations'',0.369408823696,"(""Exports of '72 - Iron and steel'"", ""Wages of ''Extracao de minerais metalicos' in 'All occupations''"")","(""Wages of ''Extracao de minerais metalicos' in 'All occupations''"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Imports of '72 - Iron and steel',0.343053124221,"(""Exports of '72 - Iron and steel'"", ""Imports of '72 - Iron and steel'"")","(""Imports of '72 - Iron and steel'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Imports of '74 - Copper and articles thereof',0.31886290986,"(""Exports of '72 - Iron and steel'"", ""Imports of '74 - Copper and articles thereof'"")","(""Imports of '74 - Copper and articles thereof'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Wages of ''Extracao de petroleo e gas natural' in 'All occupations'',0.309580237659,"(""Exports of '72 - Iron and steel'"", ""Wages of ''Extracao de petroleo e gas natural' in 'All occupations''"")","(""Wages of ''Extracao de petroleo e gas natural' in 'All occupations''"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Imports of '10 - Cereals',0.286808557789,"(""Exports of '72 - Iron and steel'"", ""Imports of '10 - Cereals'"")","(""Imports of '10 - Cereals'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Wages of ''Metalurgia' in 'All occupations'',0.275623733899,"(""Exports of '72 - Iron and steel'"", ""Wages of ''Metalurgia' in 'All occupations''"")","(""Wages of ''Metalurgia' in 'All occupations''"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.264070708477,"(""Exports of '72 - Iron and steel'"", ""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Exports of '29 - Organic chemicals',0.263162531546,"(""Exports of '72 - Iron and steel'"", ""Exports of '29 - Organic chemicals'"")","(""Exports of '29 - Organic chemicals'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Wages of ''Fabricacao de coque, de produtos derivados do petroleo e de biocombustiveis' in 'All occupations''",0.258660254617,"(""Exports of '72 - Iron and steel'"", ""Wages of ''Fabricacao de coque, de produtos derivados do petroleo e de biocombustiveis' in 'All occupations''"")","(""Wages of ''Fabricacao de coque, de produtos derivados do petroleo e de biocombustiveis' in 'All occupations''"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'",0.253319693263,"(""Exports of '72 - Iron and steel'"", ""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"")","(""Imports of '32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',Imports of '54 - Man-made filaments; strip and the like of man-made textile materials',0.250237428402,"(""Exports of '72 - Iron and steel'"", ""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"")","(""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"", ""Exports of '72 - Iron and steel'"")"
Exports of '72 - Iron and steel',"Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.236007252678,"(""Exports of '72 - Iron and steel'"", ""Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Exports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Exports of '72 - Iron and steel'"")"
