1,custom_id3,CLAE 3,Descripción CLAE 3,CLAE ID 2,Ramas,Descripción,letra,clanae,sector,dpe,dígitos,sector.1,CIIU ID CI4,CIIU label CI4,CIIU ID CI2,CIIU ID CI1,CIIU ID CI0
797.0,476.0,952.0,Reparación De Efectos Personales Y Enseres Domésticos,52.0,5262.0,Reparación de artículos eléctricos de uso doméstico,G,,,5260,4,Reparación de efectos personales y enseres domésticos,9521.0,Mantenimiento y reparacion de aparatos electronicos de consumo,95.0,19.0,0.0
798.0,476.0,952.0,Reparación De Efectos Personales Y Enseres Domésticos,52.0,5269.0,Reparación de efectos personales y enseres domésticos n.c.p.,G,,,52600,5,Reparación de efectos personales y enseres domésticos,9529.0,Mantenimiento y reparacion de otros efectos personales y enseres domesticos,95.0,19.0,0.0
799.0,476.0,952.0,Reparación De Efectos Personales Y Enseres Domésticos,52.0,5269.0,Reparación de efectos personales y enseres domésticos n.c.p.,,,,,,,9524.0,Reparacion de muebles y accesorios para el hogar,95.0,19.0,0.0
800.0,476.0,952.0,Reparación De Efectos Personales Y Enseres Domésticos,52.0,5269.0,Reparación de efectos personales y enseres domésticos n.c.p.,,,,,,,9522.0,Mantenimiento y reparacion de aparatos y equipos domesticos y de jardineria ,95.0,19.0,0.0
801.0,,,,,,,H,H,H,H,Letra,SERVICIOS DE HOTELERIA Y RESTAURANTES,,,,,
802.0,,,,55.0,,,H,,,55,2,Servicios de Hoteleria y Restaurantes,5511.0,Alojamiento en hoteles ,55.0,9.0,0.0
803.0,551.0,952.0,Reparación De Efectos Personales Y Enseres Domésticos,55.0,,,H,,,551,3,"Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal",5512.0,Alojamiento en apartahoteles,55.0,9.0,0.0
804.0,551.0,552.0,Servicios De Alojamiento En Campings,55.0,5511.0,Servicios de alojamiento en camping,H,,,5511,4,Servicios de alojamiento en camping,5513.0,Alojamiento en centros vacacionales ,55.0,9.0,0.0
805.0,551.0,552.0,Servicios De Alojamiento En Campings,55.0,5511.0,Servicios de alojamiento en camping,H,,,55110,5,Servicios de alojamiento en camping,5514.0,Alojamiento rural,55.0,9.0,0.0
806.0,551.0,551.0,"Servicios De Alojamiento, Excepto En Camping",55.0,5512.0,Servicios de alojamiento excepto en camping,H,,,5512,4,Servicios de alojamiento excepto en camping,5519.0,Otros tipos de alojamientos para visitantes,55.0,9.0,0.0
807.0,551.0,551.0,"Servicios De Alojamiento, Excepto En Camping",55.0,5512.0,Servicios de alojamiento excepto en camping,H,,,55121,5,Servicios de alojamiento por hora,5520.0,Actividades de zonas de camping y parques para vehiculos recreacionales,55.0,9.0,0.0
808.0,551.0,551.0,"Servicios De Alojamiento, Excepto En Camping",55.0,5512.0,Servicios de alojamiento excepto en camping,H,,,55122,5,"Servicios de alojamiento en hoteles, pensiones y otras residencias de alojamiento temporal, excepto por  hora",5530.0,Servicio por horas ,55.0,9.0,0.0
809.0,551.0,551.0,"Servicios De Alojamiento, Excepto En Camping",55.0,5512.0,Servicios de alojamiento excepto en camping,H,,,,,,5590.0,Otros tipos de alojamiento n.c.p.,55.0,,
810.0,561.0,561.0,Servicios De Expendio De Comidas Y Bebidas,55.0,,,H,,,552,3,Servicios de expendio de comidas y bebidas,,,,9.0,0.0
811.0,561.0,561.0,Servicios De Expendio De Comidas Y Bebidas,55.0,5521.0,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador excepto en heladerías",H,,,5521,4,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador",5611.0,Expendio a la mesa de comidas preparadas,56.0,9.0,0.0
812.0,561.0,561.0,Servicios De Expendio De Comidas Y Bebidas,55.0,5521.0,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador excepto en heladerías",H,,,55211,5,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador excepto en heladerías",5612.0,Expendio por autoservicio de comidas preparadas,56.0,9.0,0.0
813.0,561.0,561.0,Servicios De Expendio De Comidas Y Bebidas,55.0,5521.0,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador excepto en heladerías",H,,,55212,5,Servicios de expendio de helados,5613.0,Expendio de comidas preparadas en cafeterias,56.0,9.0,0.0
814.0,561.0,562.0,Servicios De Preparación De Comidas Para Empresas Y  Servicios De Comidas Ncp,55.0,5522.0,Preparación y venta de comidas para llevar,H,,,5522,4,Preparación y venta de comidas para llevar,5619.0,Otros tipos de expendio de comidas preparadas n.c.p.,56.0,9.0,0.0
815.0,561.0,562.0,Servicios De Preparación De Comidas Para Empresas Y  Servicios De Comidas Ncp,55.0,5522.0,Preparación y venta de comidas para llevar,H,,,55221,5,Provisión de comidas preparadas para empresas,5621.0,Catering para eventos,56.0,9.0,0.0
816.0,561.0,562.0,Servicios De Preparación De Comidas Para Empresas Y  Servicios De Comidas Ncp,55.0,5522.0,Preparación y venta de comidas para llevar,H,,,55229,5,Preparación y venta de comidas para llevar n.c.p.,5629.0,Actividades de otros servicios de comidas,56.0,9.0,0.0
817.0,,562.0,Servicios De Preparación De Comidas Para Empresas Y  Servicios De Comidas Ncp,55.0,5522.0,Preparación y venta de comidas para llevar,H,,,,,,5630.0,Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,56.0,9.0,0.0
818.0,,,,,,,I,I,I,I,Letra,"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES",,,,,
819.0,,,,60.0,,,I,60,,60,2,Servicio de Transporte Terrestre,,,,,
820.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,,,I,601,,601,3,Servicio de transporte ferroviario.,,,,,
821.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,6010.0,Servicio de transporte ferroviario,I,601.1,,601.1,5,Servicio de transporte ferroviario de cargas.,4912.0,Transporte ferreo de carga ,49.0,8.0,0.0
822.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,6010.0,Servicio de transporte ferroviario,I,601.10,,601.10,5,Servicio de transporte ferroviario de cargas.,,,,,
823.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,6010.0,Servicio de transporte ferroviario,I,601.2,,601.2,5,Servicio de transporte ferroviario de pasajeros.,4911.0,Transporte ferreo de pasajeros,49.0,8.0,0.0
824.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,,,I,601.21,,601.21,3,Servicio de transporte ferroviario urbano y suburbano de pasajeros.,,,,,
825.0,491.0,491.0,Servicio De Transporte Ferroviario,60.0,6010.0,Servicio de transporte ferroviario,I,601.22,,601.22,4,Servicio de transporte ferroviario interurbano de pasajeros.,,,,,
826.0,492.0,492.0,Servicio De Transporte Automotor,60.0,6010.0,Servicio de transporte ferroviario,I,602,,602,5,Servicio de transporte automotor.,,,,,
827.0,492.0,492.0,Servicio De Transporte Automotor,60.0,6021.0,Servicio de transporte automotor de cargas,I,602.1,,602.1,5,Servicio de transporte automotor de cargas.,4923.0,Transporte de carga por carretera,49.0,8.0,0.0
828.0,492.0,492.0,Servicio De Transporte Automotor,60.0,6021.0,Servicio de transporte automotor de cargas,I,602.11,,602.11,5,Servicios de mudanza.,,,,,
829.0,492.0,492.0,Servicio De Transporte Automotor,60.0,6021.0,Servicio de transporte automotor de cargas,I,602.12,,602.12,5,"Servicios de transporte de mercaderías a granel, incluido el transporte por camión cisterna.",,,,,
830.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.13,,602.13,3,Servicios de transporte de animales.,,,,,
831.0,492.0,,,60.0,,,I,602.18,,602.18,2,Servicio de transporte urbano de carga n.c.p.,,,,,
832.0,492.0,,,60.0,,,I,602.19,,602.19,2,Servicio de transporte automotor de cargas n.c.p.,,,,,
833.0,492.0,,,60.0,,,I,602.2,,602.2,2,Servicio de transporte automotor de pasajeros.,4921.0,Transporte de pasajeros,49.0,8.0,0.0
834.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.21,,602.21,3,Servicio de transporte automotor urbano regular de pasajeros.,4922.0,Transporte mixto,49.0,8.0,0.0
835.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.22,,602.22,3,Servicio de transporte automotor  de pasajeros mediante taxis y remises; alquiler de autos con chofer.,,,,,
836.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.23,,602.23,3,Servicio de transporte escolar.,,,,,
837.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.24,,602.24,3,"Servicio de transporte automotor urbano de oferta libre de pasajeros excepto mediante taxis y remises, alquiler de autos con chofer y  transporte escolar.",,,,,
838.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.25,,602.25,3,Servicio de transporte automotor interurbano de pasajeros.,,,,,
839.0,492.0,,,60.0,,,I,602.26,,602.26,2,Servicio de transporte automotor de pasajeros para el turismo.,,,,,
840.0,492.0,492.0,Servicio De Transporte Automotor,60.0,,,I,602.27,,602.27,3,Servicio de transporte automotor internacional de pasajeros.,,,,,
841.0,492.0,492.0,Servicio De Transporte Automotor,60.0,6022.0,Servicio de transporte automotor de pasajeros,I,602.29,,602.29,5,Servicio de transporte automotor de pasajeros n.c.p.,,,,,
842.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,,,I,603,,603,3,Servicio de transporte por tuberías.,4930.0,Transporte por tuberias,49.0,8.0,0.0
843.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,6030.0,Servicio de transporte por tuberías,I,603.1,,603.1,4,Servicio de transporte por oleoductos; poliductos y fueloductos.,,,,,
844.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,6030.0,Servicio de transporte por tuberías,I,603.11,,603.11,5,Servicio de transporte por oleoductos.,,,,,
845.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,6030.0,Servicio de transporte por tuberías,I,603.12,,603.12,5,Servicio de transporte por poliductos y fueloductos.,,,,,
846.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,6030.0,Servicio de transporte por tuberías,I,603.2,,603.2,4,Servicio de transporte por gasoductos.,,,,,
847.0,493.0,493.0,Servicio De Transporte Por Tuberías,60.0,6030.0,Servicio de transporte por tuberías,I,603.20,,603.20,5,Servicio de transporte por gasoductos.,,,,,
848.0,,,,61.0,,,I,61,,61,2,Servicio de Transporte por Vía Acuática,,,,,
849.0,501.0,501.0,Servicio De Transporte Marítimo,61.0,,,I,611,,611,3,Servicio de transporte marítimo.,,,,,
850.0,501.0,501.0,Servicio De Transporte Marítimo,61.0,6110.0,Servicio de transporte marítimo ,I,611.1,,611.1,4,Servicio de transporte marítimo de carga.,5012.0,Transporte de carga maritimo y de cabotaje ,50.0,8.0,0.0
851.0,501.0,501.0,Servicio De Transporte Marítimo,61.0,6110.0,Servicio de transporte marítimo ,I,611.10,,611.10,5,Servicio de transporte marítimo de carga.,,,,,
852.0,501.0,501.0,Servicio De Transporte Marítimo,61.0,6110.0,Servicio de transporte marítimo ,I,611.2,,611.2,4,Servicio de transporte marítimo de pasajeros.,5011.0,Transporte de pasajeros maritimo y de cabotaje ,50.0,8.0,0.0
853.0,501.0,501.0,Servicio De Transporte Marítimo,61.0,6110.0,Servicio de transporte marítimo ,I,611.20,,611.20,5,Servicio de transporte marítimo de pasajeros.,,,,,
854.0,502.0,502.0,Servicio De Transporte Fluvial Y Lacustre,61.0,,,I,612,,612,3,Servicio de transporte fluvial.,,,,,
855.0,502.0,502.0,Servicio De Transporte Fluvial Y Lacustre,61.0,6120.0,Servicio de transporte fluvial,I,612.1,,612.1,4,Servicio de transporte fluvial de cargas.,5022.0,Transporte fluvial de carga,50.0,8.0,0.0
856.0,502.0,502.0,Servicio De Transporte Fluvial Y Lacustre,61.0,6120.0,Servicio de transporte fluvial,I,612.10,,612.10,5,Servicio de transporte fluvial de cargas.,,,,,
857.0,502.0,502.0,Servicio De Transporte Fluvial Y Lacustre,61.0,6120.0,Servicio de transporte fluvial,I,612.2,,612.2,4,Servicio de transporte fluvial de pasajeros.,5021.0,Transporte fluvial de pasajeros,50.0,8.0,0.0
858.0,502.0,502.0,Servicio De Transporte Fluvial Y Lacustre,61.0,6120.0,Servicio de transporte fluvial,I,612.20,,612.20,5,Servicio de transporte fluvial de pasajeros.,,,,,
859.0,,,,62.0,,,I,62,,62,2,Servicio de Transporte Aéreo,,,,,
860.0,512.0,512.0,Servicio De Transporte Aéreo De Cargas,62.0,,,I,62.1,,62.1,3,Servicio de transporte aéreo de cargas.,5121.0,Transporte aereo nacional de carga ,51.0,8.0,0.0
861.0,512.0,512.0,Servicio De Transporte Aéreo De Cargas,62.0,6200.0,Servicio de transporte aéreo de carga y de pasajeros,I,62.10,,62.10,4,Servicio de transporte aéreo de cargas.,5122.0,Transporte aereo internacional de carga ,51.0,8.0,0.0
862.0,512.0,512.0,Servicio De Transporte Aéreo De Cargas,62.0,6200.0,Servicio de transporte aéreo de carga y de pasajeros,I,62100,,62100,5,Servicio de transporte aéreo de cargas.,,,,,
863.0,512.0,511.0,Servicio De Transporte Aéreo De Pasajeros,62.0,,,I,62.2,,62.2,3,Servicio de transporte aéreo de pasajeros.,,,,,
864.0,512.0,511.0,Servicio De Transporte Aéreo De Pasajeros,62.0,6200.0,Servicio de transporte aéreo de carga y de pasajeros,I,62.20,,62.20,4,Servicio de transporte aéreo de pasajeros.,5111.0,Transporte aereo nacional de pasajeros ,51.0,8.0,0.0
865.0,512.0,511.0,Servicio De Transporte Aéreo De Pasajeros,62.0,6200.0,Servicio de transporte aéreo de carga y de pasajeros,I,62200,,62200,5,Servicio de transporte aéreo de pasajeros.,5112.0,Transporte aereo internacional de pasajeros ,51.0,8.0,0.0
866.0,,,,63.0,,,I,63,,63,2,Servicios Anexos al Transporte; Servicios de Agencias de Viaje,,,,,
867.0,521.0,521.0,Servicios De Manipulación De Cargas,63.0,,,I,63.1,,63.1,3,Servicios de manipulación de carga.,,,,,
868.0,521.0,521.0,Servicios De Manipulación De Cargas,63.0,6310.0,Servicios de manipulación de carga,I,63.10,,63.10,4,Servicios de manipulación de carga.,5224.0,Manipulacion de carga,52.0,8.0,0.0
869.0,521.0,521.0,Servicios De Manipulación De Cargas,63.0,6310.0,Servicios de manipulación de carga,I,63101,,63101,5,Servicios de manipulación de carga en el ámbito terrestre.,,,,,
870.0,521.0,521.0,Servicios De Manipulación De Cargas,63.0,6310.0,Servicios de manipulación de carga,I,63102,,63102,5,Servicios de manipulación de carga en el ámbito portuario.,,,,,
871.0,521.0,521.0,Servicios De Manipulación De Cargas,63.0,6310.0,Servicios de manipulación de carga,I,63103,,63103,5,Servicios de manipulación de carga en el ámbito aéreo.,,,,,
872.0,522.0,522.0,Servicios De Almacenamiento Y Depósito,63.0,,,I,63.2,,63.2,3,Servicios de almacenamiento y depósito.,,,,,
873.0,522.0,522.0,Servicios De Almacenamiento Y Depósito,63.0,6320.0,Servicios de almacenamiento y depósito,I,63.20,,63.20,4,Servicios de almacenamiento y depósito.,5210.0,Almacenamiento y deposito,52.0,8.0,0.0
874.0,522.0,522.0,Servicios De Almacenamiento Y Depósito,63.0,6320.0,Servicios de almacenamiento y depósito,I,63201,,63201,5,Servicios de almacenamiento y depósito en silos.,,,,,
